"direction","line_name","org_name","org_lat","org_long","dest_name","dest_lat","dest_long","vech_name","vech_lat","vech_long","next_point_name","arrivial_app","dist_from_stop","weekend_status","day_of_year","time_of_day","delay_mins"
1,"M102","W 146 ST/MALCOLM X BL",40.821152,-73.935974,"EAST VIL 6 ST via LEX AV",40.729115,-73.990257,"NYCT_6091",40.811469,-73.942874,"MALCOLM X BL/W 129 ST","< 1 stop away",189,FALSE,241,1059,3.53333333333333
1,"Q58","41 RD/MAIN ST",40.757391,-73.82929,"RIDGEWOOD TERM",40.699697,-73.910768,"NYCT_6505",40.699988,-73.907019,"PUTNAM AV/MYRTLE AV","approaching",41,FALSE,345,901,4.61666666666667
1,"B46-SBS","MALCOLM X BL/DE KALB AV",40.693111,-73.931175,"SELECT BUS  KINGS PLAZA via UTICA",40.609142,-73.92144,"NYCT_7312",40.668011,-73.931193,"UTICA AV/EASTERN PY","at stop",7,FALSE,152,492,2.16666666666667
1,"B68","PROSPECT PK SW/BARTEL PRITCHARD SQ",40.660698,-73.979408,"CONEY ISLAND STILLWELL AV via C I AV",40.576992,-73.98143,"NYCT_351",40.576307,-73.967816,"W BRIGHTON AV/W 2 ST","< 1 stop away",226,FALSE,165,544,1.91666666666667
1,"S53","4 AV/86 ST",40.622312,-74.028688,"PT RICHMOND",40.640296,-74.13133,"NYCT_8240",40.639954,-74.131856,"RICHMOND TER/PARK AV #1","approaching",75,FALSE,361,502,16.3333333333333
0,"Bx2","LINCOLN AV/E 137 ST",40.809616,-73.928276,"KNGSBRDG HTS FT INDEP ST via CONCOURSE",40.878746,-73.898033,"NYCT_4374",40.823744,-73.924313,"GRAND CONCOURSE/E 161 ST","< 1 stop away",329,FALSE,233,1056,7.03333333333333
1,"B65","ST JOHNS PL/RALPH AV",40.670227,-73.923233,"DNTWN BKLYN FULTON MALL",40.690514,-73.987724,"NYCT_6614",40.688196,-73.989472,"SMITH ST/ATLANTIC AV","approaching",69,FALSE,166,680,-1.96666666666667
1,"B41","CADMAN PLAZA WEST/JOHNSON ST",40.695534,-73.990829,"BERGEN BCH VETERANS AV via FLATBSH",40.620052,-73.908203,"NYCT_4589",40.639931,-73.955071,"FLATBUSH AV/FOSTER AV","< 1 stop away",230,FALSE,215,769,9.53333333333333
1,"Bx39","E 241 ST/CRANFORD AV",40.903339,-73.850048,"CLASON PT",40.807544,-73.852337,"NYCT_1201",40.899734,-73.85322,"WHITE PLAINS RD/NEREID AV","< 1 stop away",154,FALSE,354,743,4.68333333333333
0,"Bx1","LINCOLN AV/E 137 ST",40.809617,-73.928272,"LTD RIVERDALE 231 ST via CONCOURSE",40.881062,-73.908689,"NYCT_1207",40.822655,-73.924664,"GRAND CONCOURSE/E 161 ST","< 1 stop away",454,FALSE,303,857,0.466666666666667
1,"Q24","ARCHER AV/MERRICK BL",40.704529,-73.792351,"LFYTT ST PTCHN AV via ATLNTC AV via BDWY",40.692387,-73.927879,"NYCT_6607",40.680066,-73.877515,"ATLANTIC AV/LOGAN ST","approaching",38,TRUE,169,624,-1.35
1,"B35","HEGEMAN AV/CHESTER AV",40.656216,-73.90815,"McDONALD AV via CHURCH AV",40.642696,-73.979881,"NYCT_771",40.642631,-73.979834,"CHURCH AV/MC DONALD AV","at stop",0,FALSE,240,1027,4.11666666666667
1,"B6","ROCKAWAY STATION/ROCKAWAY STATION",40.645504,-73.902542,"BENSONHURST HARWAY AV",40.592949,-73.993385,"NYCT_4857",40.608983,-73.986489,"BAY PY/BAY RIDGE PY","approaching",101,FALSE,152,545,-0.65
1,"B44","LEE AV/FLUSHING AV",40.699505,-73.953484,"SHEPSHD BAY KNAPP ST via NOSTRND",40.585064,-73.931343,"NYCT_7357",40.646282,-73.949088,"NOSTRAND AV/BEVERLY RD","< 1 stop away",164,TRUE,217,1240,11.3
1,"B24","GREENPOINT AV/MANHATTAN AV",40.730103,-73.954445,"WILLIAMSBURG BRIDGE PLZ",40.709282,-73.959717,"NYCT_4016",40.722936,-73.940088,"MEEKER AV/KINGSLAND AV","approaching",91,TRUE,238,505,2.9
1,"S79-SBS","4 AV/86 ST",40.622658,-74.028343,"SELECT BUS SI MALL via HYLAN",40.583351,-74.161813,"NYCT_4249",40.595205,-74.086241,"HYLAN BL/SEAVIEW AV","0.7 miles away",1123,FALSE,349,950,16.75
0,"B61","PROSPECT PK W/18 ST",40.657636,-73.982887,"DOWNTOWN BKLYN FULTON MALL via RED HOOK",40.690511,-73.987725,"NYCT_449",40.667362,-73.982565,"9 ST/6 AV","< 1 stop away",179,FALSE,296,488,0.2
1,"B6","LIVONIA AV/ASHFORD ST",40.666382,-73.883617,"LTD BENSONHURST HARWAY AV",40.592947,-73.993383,"NYCT_7158",40.635766,-73.912879,"RALPH AV/FLATLANDS AV","< 1 stop away",711,FALSE,290,746,3.33333333333333
1,"B45","ST JOHNS PL/RALPH AV",40.670227,-73.923231,"DNTWN BKLYN COURT ST",40.691439,-73.991194,"NYCT_6809",40.692528,-73.990986,"LIVINGSTON ST/COURT ST","approaching",138,FALSE,298,349,2.91666666666667
0,"B62","BOERUM PL/SCHERMERHORN ST",40.690567,-73.989365,"LI CITY QUEENS PLAZA",40.749702,-73.938965,"NYCT_4051",40.717225,-73.95838,"BEDFORD AV/N 7 ST","approaching",121,FALSE,179,594,5.78333333333333
1,"Q58","41 RD/MAIN ST",40.757389,-73.829292,"RIDGEWOOD TERM",40.699699,-73.910767,"NYCT_6549",40.69911,-73.911448,"PALMETTO ST/WYCKOFF AV","approaching",86,TRUE,176,702,11.75
1,"Bx29","CITY ISLAND AV/ROCHELLE ST",40.839062,-73.783363,"CO-OP CITY BAY PLAZA",40.868858,-73.826347,"NYCT_8340",40.839082,-73.783448,"CITY ISLAND AV/PILOT ST","< 1 stop away",236,FALSE,240,348,-8.38333333333333
0,"Bx32","LINCOLN AV/E 138 ST",40.810955,-73.927139,"KINGSBRIDGE VA HOSP",40.86739,-73.905464,"NYCT_688",40.817,-73.922937,"MORRIS AV/E 149 ST","approaching",85,FALSE,163,832,9.91666666666667
0,"B8","4 AV/95 ST",40.616105,-74.031146,"BROWNSVILLE ROCKAWAY AV",40.656047,-73.907383,"NYCT_352",40.64111,-73.945874,"AV D/NEW YORK AV","approaching",55,TRUE,295,749,-2.11666666666667
1,"Q56","JAMAICA AV/170 ST",40.707288,-73.78958,"BWAY JCT VN SNDRN AV",40.678609,-73.903663,"NYCT_4810",40.692346,-73.860659,"JAMAICA AV/FOREST PY","approaching",56,FALSE,278,498,7.3
1,"Bx13","RIVER AV/E 150 ST",40.820631,-73.929494,"WASHINGTON HTS GW BRIDGE",40.849112,-73.93775,"NYCT_4335",40.849066,-73.937728,"W 179 ST/BROADWAY","at stop",3,TRUE,365,1103,12.55
1,"B14","POSTAL FACILITY RD/IN FRONT OF FACILITY",40.664654,-73.862894,"CROWN HTS UTICA AV",40.668552,-73.931509,"NYCT_5023",40.669101,-73.862747,"LINDEN BL/ELDERT LA","approaching",103,FALSE,276,708,10.1666666666667
1,"M1","MALCOLM X BL/W 146 ST",40.821055,-73.93583,"E VILLAGE 8 ST via 5 AV",40.73028,-73.990532,"NYCT_3838",40.775862,-73.96455,"5 AV/EAST 77 ST","approaching",36,FALSE,345,989,6.2
0,"Bx16","E 206 ST/ROCHAMBEAU AV",40.874932,-73.880795,"PELHAM ROPES AV via MUNDY LA",40.889844,-73.819521,"NYCT_8343",40.894356,-73.88023,"E 233 ST/JEROME AV","approaching",142,FALSE,286,895,3.66666666666667
0,"Bx36","W 179 ST/BROADWAY",40.849112,-73.93775,"LTD SOUNDVIEW PUGSLEY AV",40.820506,-73.851633,"NYCT_7790",40.849237,-73.938608,"W 178 ST/FT WASHINGTON AV","< 1 stop away",160,FALSE,292,1081,-8
0,"Q27","SPRINGFIELD BL / 119 AV",40.692741,-73.745102,"FLUSHING  MAIN ST STA",40.761745,-73.829529,"NYCT_6883",40.760939,-73.829285,"138 ST/37 AV","approaching",91,FALSE,170,1185,10.7666666666667
0,"M15","SOUTH ST/WHITEHALL ST",40.701536,-74.012485,"EAST HARLEM 125 ST via 1 AV",40.80315,-73.932264,"NYCT_5879",40.735405,-73.979619,"1 AV/E 23 ST","< 1 stop away",211,FALSE,303,359,3.18333333333333
1,"Bx33","WALNUT AV/E 133 ST",40.799751,-73.911469,"HARLEM ST NICHLAS",40.81707,-73.947746,"NYCT_690",40.812863,-73.929572,"E 138 ST/GRAND CONCOURSE","approaching",61,FALSE,181,704,-2.15
0,"B82","STILLWELL TERMINAL BUS LOOP",40.577079,-73.981296,"SPRING CRK TWRS SEAVIEW AV via KINGS HWY",40.642991,-73.878325,"NYCT_6837",40.610343,-73.954473,"KINGS HY/OCEAN AV","approaching",66,FALSE,300,799,7.3
0,"Bx12-SBS","BROADWAY/ISHAM ST",40.868075,-73.919807,"SELECT BUS BAY PLAZA CO-OP CITY",40.865666,-73.827623,"NYCT_4423",40.86811,-73.91976,"W 207 ST/10 AV","< 1 stop away",575,FALSE,349,1362,0.0666666666666667
1,"B15","JFK AIRPORT/TERMINAL 5 AirTrain STATION",40.647276,-73.779631,"BED-STUY WOODHULL HOSP",40.699777,-73.941503,"NYCT_7127",40.65678,-73.913777,"E 98 ST/LOTT AV","approaching",63,TRUE,337,330,0.183333333333333
1,"B46-SBS","MALCOLM X BL/DE KALB AV",40.693111,-73.931175,"SELECT BUS  KINGS PLAZA via UTICA",40.609142,-73.92144,"NYCT_7347",40.666589,-73.93133,"UTICA AV/EMPIRE BL","< 1 stop away",321,TRUE,224,1259,5.4
0,"S93","B ST/1 AV",40.598827,-74.151634,"LTD BAY RIDGE 86 ST STA via VICTRY",40.621979,-74.02877,"NYCT_7078",40.616426,-74.026484,"92 ST/GATLING PL","approaching",32,FALSE,174,784,-4.6
1,"S79-SBS","4 AV/86 ST",40.622658,-74.028343,"SELECT BUS SI MALL via HYLAN",40.583351,-74.161813,"NYCT_4268",40.561114,-74.17009,"RICHMOND AV/YUKON AV","1.0 miles away",1685,FALSE,356,1134,71.95
1,"B13","WYCKOFF AV/DE KALB AV",40.704324,-73.91937,"SPRING CREEK GATEWAY MALL",40.652821,-73.876756,"NYCT_7240",40.652192,-73.876264,"GATEWAY CTR TERM/GATEWAY DR","approaching",79,FALSE,361,1049,-0.05
1,"M23-SBS","AV C/E 20 ST",40.732795,-73.974542,"SELECT BUS CHELSEA PIERS 12AV CROSSTOWN",40.748843,-74.008128,"NYCT_5979",40.748887,-74.008093,"12 AV/W 23 ST","at stop",3,FALSE,292,1173,20.2166666666667
0,"Q43","ARCHER AV/SUTPHIN BL",40.700505,-73.807825,"FLORAL PARK 268 ST via HILLSIDE",40.738702,-73.701458,"NYCT_6471",40.733471,-73.736006,"HILLSIDE AV/WINCHESTER BL","at stop",21,FALSE,278,901,4.6
0,"Bx21","LINCOLN AV/E 138 ST",40.810955,-73.927139,"WESTCHESTER SQ",40.839817,-73.84314,"NYCT_7649",40.842177,-73.839141,"WESTCHESTER AV/BENSON AV","< 1 stop away",425,FALSE,157,1052,24.1166666666667
0,"B6","HARWAY AV/BAY 37 ST",40.59351,-73.993996,"LTD EAST NY NEW LOTS STA",40.66642,-73.883387,"NYCT_5105",40.666382,-73.882441,"LIVONIA AV/ASHFORD ST","approaching",84,FALSE,292,1340,2.61666666666667
1,"S79-SBS","4 AV/86 ST",40.622658,-74.028343,"SELECT BUS SERVICE SI MALL via HYLAN",40.583351,-74.161812,"NYCT_4278",40.586252,-74.092444,"HYLAN BL/MIDLAND AV","0.8 miles away",1284,FALSE,159,469,0.683333333333333
1,"B16","LINCOLN RD/FLATBUSH AV",40.660843,-73.961464,"BAY RIDGE SHORE RD",40.611717,-74.035072,"NYCT_7562",40.623394,-74.040795,"SHORE RD/NARROWS AV","approaching",82,FALSE,157,495,-1.83333333333333
1,"M4","FT WASHINGTON AV/CABRINI BL",40.859211,-73.93428,"BWAY - 135 ST",40.819973,-73.955399,"NYCT_6652",40.855717,-73.936637,"FT WASHINGTON AV/W 187 ST","approaching",105,FALSE,221,1342,-3.91666666666667
0,"M116","W 106 ST/BROADWAY",40.801155,-73.967575,"E. HARLEM PALADINO AV XTOWN",40.797615,-73.931007,"NYCT_6657",40.80176,-73.959208,"MANHATTAN AV/W 111 ST","at stop",0,FALSE,236,493,0.0333333333333333
1,"S61","ST GEORGE FERRY/S61 & S91",40.643169,-74.073494,"S I MALL YUKON AV",40.575935,-74.167686,"NYCT_8189",40.637748,-74.076553,"VICTORY BL/MONTGOMERY AV","approaching",104,FALSE,166,1113,5.66666666666667
1,"B67","SANDS ST/PEARL ST",40.699909,-73.987572,"KENSINGTON CORTLYOU RD",40.638191,-73.978943,"NYCT_358",40.6602,-73.987441,"7 AV/18 ST","at stop",12,TRUE,168,791,10.15
1,"X28","BROADWAY/THOMAS ST",40.715489,-74.005306,"BENSONHURST CROPSEY AV via BROADWAY",40.58335,-73.986611,"NYCT_2487",40.599227,-74.00142,"CROPSEY AV/BAY PY","< 1 stop away",358,FALSE,289,1035,-9.4
1,"M101","ST NICHOLAS AV/W 192 ST",40.856289,-73.928764,"LTD EAST VILLAGE 6 ST via LEX AV",40.729115,-73.990257,"NYCT_6063",40.774647,-73.959122,"LEXINGTON AV/E 72 ST","< 1 stop away",553,FALSE,235,728,-1.88333333333333
1,"S74","ST GEORGE FERRY/S74 & S84",40.643185,-74.073814,"BRICKTOWN MALL",40.53006,-74.226654,"NYCT_8155",40.627009,-74.077518,"CANAL ST/WRIGHT ST","approaching",81,FALSE,241,908,2.98333333333333
1,"B44","LEE AV/FLUSHING AV",40.699506,-73.953484,"SHEPSHD BAY KNAPP ST via NOSTRND",40.585064,-73.93134,"NYCT_5055",40.600688,-73.94194,"NOSTRAND AV/AV U","at stop",15,FALSE,304,457,1.01666666666667
1,"Bx32","VA HOSPITAL/VA HOSPITAL",40.867352,-73.905628,"MOTT HAVEN 136 ST",40.809653,-73.928362,"NYCT_7768",40.81047,-73.928034,"E 136 ST/LINCOLN AV","approaching",136,FALSE,340,1065,33.7
1,"M35","SUNKEN GARDEN LOOP/CHARLES H GAY CTR",40.785267,-73.930565,"HARLEM LEX AV - 125 ST",40.804764,-73.937248,"NYCT_3883",40.792073,-73.923974,"MAIN RWDY/OPP ICAHN STADIUM","< 1 stop away",232,FALSE,156,513,-1.53333333333333
0,"Bx42","SEDGWICK AV/CEDAR AV",40.852352,-73.920227,"THROGS NECK HARDING AV via TREMONT",40.813007,-73.827225,"NYCT_4774",40.852533,-73.904267,"E BURNSIDE AV/GRAND CONCOURSE","approaching",108,FALSE,163,581,2.71666666666667
0,"Q83","153 ST/HILLSIDE AV",40.707123,-73.804382,"227 ST 114 AV via LIBERTY",40.70211,-73.730339,"NYCT_8494",40.70544,-73.776212,"LIBERTY AV/184 ST","< 1 stop away",305,FALSE,170,900,4.43333333333333
0,"S79-SBS","MARSH AV/RING RD",40.583221,-74.161949,"SELECT BUS BAY RIDGE 86 ST STATION",40.62252,-74.028343,"NYCT_4264",40.556846,-74.127693,"HYLAN BL/GREAT KILLS PARK","at stop",0,TRUE,232,1027,-0.233333333333333
1,"B47","MARCUS GARVEY BLVD/BROADWAY",40.699574,-73.941444,"KINGS PLAZA via RALPH AV",40.611008,-73.92041,"NYCT_4428",40.624136,-73.917749,"RALPH AV/AV L","approaching",39,FALSE,171,891,4.56666666666667
0,"M5","6 AV/W 31 ST",40.748042,-73.988957,"WASHINGTON HEIGHTS  GW BRIDGE",40.848264,-73.937455,"NYCT_3873",40.754008,-73.984715,"AV OF THE AMERICAS/W 42 ST","approaching",145,FALSE,275,1170,-2.2
0,"M14A","8 AV/BLEECKER ST",40.737381,-74.004929,"LOWER E. SIDE GRAND-FDR CROSSTOWN",40.713356,-73.978279,"NYCT_5594",40.72236,-73.986213,"ESSEX ST/E HOUSTON ST","approaching",64,FALSE,177,1208,-1.16666666666667
1,"Bx36","RANDALL AV/OLMSTEAD AV",40.818675,-73.851558,"WASHINGTON HTS GW BRIDGE",40.849034,-73.93731,"NYCT_7772",40.850628,-73.893907,"E 180 ST/3 AV","at stop",2,FALSE,353,800,15.85
0,"S53","RICHMOND TER/PARK AV",40.640045,-74.13063,"BAY RIDGE 86 ST STA",40.622646,-74.028534,"NYCT_7067",40.6394,-74.131841,"PORT RICHMOND AV/ANN ST","approaching",142,FALSE,178,856,1.58333333333333
0,"Q32","W 32 ST/7 AV",40.749405,-73.99102,"JACKSON HTS NORTHERN - 81 via ROOSVLT",40.755322,-73.886139,"NYCT_4660",40.746079,-73.898728,"ROOSEVELT AV/69 ST","< 1 stop away",191,TRUE,238,813,-5.9
1,"Bx31","VAN CORTLANDT PK E/E 242 ST",40.90266,-73.868378,"WESTCHESTER SQ",40.841076,-73.84285,"NYCT_285",40.902578,-73.868357,"KATONAH AV/E 239 ST","< 1 stop away",303,FALSE,170,351,-7.23333333333333
0,"Bx15","ST CLAIRE PL/W 125 ST",40.817065,-73.959775,"FORDHAM PLZ via 3 AV",40.86099,-73.890265,"NYCT_5940",40.814963,-73.918599,"3 AV/WESTCHESTER AV","< 1 stop away",320,TRUE,358,449,6.75
0,"Q88","92 ST/59 AV",40.734272,-73.869301,"QUEENS VILL JAMAICA AV",40.717922,-73.736382,"NYCT_4462",40.740775,-73.758485,"73 AV/BELL BL","approaching",59,TRUE,232,899,7.11666666666667
0,"Q43","ARCHER AV/SUTPHIN BL",40.700504,-73.807823,"FLORAL PARK 268 ST via HILLSIDE",40.738701,-73.701454,"NYCT_6443",40.709757,-73.795605,"HILLSIDE AV/168 ST","approaching",110,FALSE,177,1281,4.31666666666667
0,"M15-SBS","SOUTH FERRY/TERMINAL",40.702171,-74.013535,"SELECT BUS SERVICE 125ST via 1 AV",40.80315,-73.932266,"NYCT_1278",40.744868,-73.972721,"1 AV/E 42 ST","< 1 stop away",565,FALSE,170,648,18.4166666666667
1,"S66","ST GEORGE FERRY/S66",40.643192,-74.073402,"PORT RICHMOND via GRYMES HILL",40.639946,-74.130585,"NYCT_7051",40.619907,-74.094434,"HOWARD AV/SETH CT","0.5 miles away",811,FALSE,154,43,5.11666666666667
1,"Bx19","SOUTHERN BL/BOTANICAL GARDENS",40.861148,-73.88101,"RIVRBNK PK via SOUTHRN via 149 ST",40.826771,-73.955412,"NYCT_5600",40.815563,-73.916442,"E 149 ST/MELROSE AV","< 1 stop away",159,FALSE,297,501,0.616666666666667
0,"Q24","PATCHEN AV/LAFAYETTE AV",40.692478,-73.927902,"JAMAICA  168 ST via ATLANTIC",40.704441,-73.79261,"NYCT_6792",40.691658,-73.836206,"ATLANTIC AV/111 ST","< 1 stop away",173,TRUE,176,1090,3.65
1,"M14D","DELANCEY ST/COLUMBIA ST",40.716423,-73.980247,"CHELSEA PIERS 11 AV CROSSTOWN",40.744415,-74.008148,"NYCT_5721",40.733155,-73.986857,"E 14 ST/3 AV","approaching",74,FALSE,236,1382,1.95
1,"Q85","243 ST/147 AV",40.657738,-73.741211,"JAMAICA PRSNS - ARCHR",40.701683,-73.802475,"NYCT_8096",40.672594,-73.758785,"140 AV/SOUTHGATE ST","at stop",20,FALSE,219,545,-1.1
1,"B31","QUENTIN RD/E 16 ST",40.608429,-73.95713,"GERITSON BCH",40.587139,-73.918938,"NYCT_4612",40.606826,-73.948395,"AV R/BEDFORD AV","at stop",24,FALSE,220,975,0.55
1,"Bx12-SBS","EDSON AV/BARTOW AV",40.86805,-73.833122,"SELECT BUS SERVICE BROADWAY INWOOD",40.867786,-73.920547,"NYCT_5315",40.867086,-73.920822,"BROADWAY/W 207th ST","approaching",131,FALSE,164,442,13.0166666666667
1,"M15","E 126 ST/2 AV",40.80323,-73.932449,"SOUTH FERRY via 2 AV",40.701611,-74.01223,"NYCT_5638",40.778685,-73.951151,"2 AV/E 86 ST","approaching",96,FALSE,156,1241,0.766666666666667
0,"B62","BOERUM PL/SCHERMERHORN ST",40.690567,-73.989366,"LI CITY QUEENS PLAZA",40.749703,-73.938966,"NYCT_4568",40.716478,-73.959181,"BEDFORD AV/N 5 ST","approaching",67,TRUE,350,1119,1.9
1,"M100","BROADWAY/W 219 ST",40.871967,-73.91304,"E HARLM 1 AV-125 ST via BDWY via AMSTRDM",40.802273,-73.931145,"NYCT_4399",40.804227,-73.937069,"E 125 ST/LEXINGTON AV","at stop",2,FALSE,166,455,12.1333333333333
1,"B62","JACKSON AV/QUEENS PZ S",40.748638,-73.938446,"DOWNTOWN BKLYN FULTON MALL",40.690407,-73.989471,"NYCT_4562",40.690991,-73.987614,"SMITH ST/LIVINGSTON ST","approaching",47,FALSE,178,498,9.48333333333333
1,"M101","ST NICHOLAS AV/W 192 ST",40.856289,-73.928764,"LTD EAST VILLAGE 6 ST via LEX AV",40.729115,-73.990257,"NYCT_5643",40.75155,-73.97597,"LEXINGTON AV/E 42 ST","approaching",91,TRUE,161,794,16.25
1,"Bx4","LANE AV/BENSON AV",40.840611,-73.843231,"THE HUB 3 AV via WESTCHTR AV",40.816235,-73.915855,"NYCT_4797",40.840659,-73.843308,"WESTCHESTER AV/ST PETERS AV","< 1 stop away",482,TRUE,176,654,-9.4
1,"B63","BROOKLYN BRIDGE PARK/PIER 6",40.692036,-74.000534,"BAY RIDGE SHORE RD via 5 AV",40.612312,-74.03598,"NYCT_390",40.676294,-73.980539,"5 AV/UNION ST","at stop",21,FALSE,173,874,14.1833333333333
0,"M15-SBS","SOUTH FERRY/TERMINAL",40.702172,-74.013533,"SELECT BUS SERVICE 125ST via 1 AV",40.80315,-73.932264,"NYCT_1252",40.740396,-73.97598,"1 AV/E 28 ST","at stop",21,FALSE,338,834,-2.53333333333333
0,"Q44-SBS","MERRICK BL/ARCHER AV",40.704907,-73.793306,"SELECT BUS BRONX ZOO via MAIN ST",40.842458,-73.877118,"NYCT_6027",40.832559,-73.857347,"HUGH GRANT CI /METROPOLITAN AV","< 1 stop away",442,FALSE,278,285,1.28333333333333
1,"Bx12-SBS","PARKING RAMP/ACCESS RD",40.86599,-73.827301,"SELECT BUS BROADWAY INWOOD",40.867786,-73.920547,"NYCT_5315",40.86464,-73.919237,"BROADWAY/W 207th ST","< 1 stop away",434,FALSE,223,483,-0.866666666666667
1,"S59","RICHMOND TER/PARK AV #3",40.640167,-74.130966,"TOTTENVILLE",40.508942,-74.246948,"NYCT_8289",40.625502,-74.143395,"FOREST AV/WILLOWBROOK RD","approaching",135,FALSE,167,1028,3
1,"M103","E 126 ST/2 AV",40.803985,-73.934214,"CITY HALL via LEX AV",40.711746,-74.00738,"NYCT_5643",40.764769,-73.966331,"LEXINGTON AV/E 62 ST","approaching",123,FALSE,277,1428,-3.41666666666667
1,"B52","PALMETTO ST/ST NICHOLAS AV",40.70042,-73.909996,"DNTWN BKLYN TILLARY ST via GATES",40.693939,-73.990311,"NYCT_3977",40.68656,-73.975046,"FULTON ST/S ELLIOTT PL","approaching",33,FALSE,181,1010,4.08333333333333
0,"Bx31","TREMONT AV/LANE AV",40.840864,-73.842457,"WOODLAWN KATONAH AV",40.902777,-73.868318,"NYCT_299",40.88489,-73.842996,"E 229 ST/SCHIEFFELIN AV","approaching",58,FALSE,345,572,2.71666666666667
0,"Q43","ARCHER AV/SUTPHIN BL",40.700504,-73.807823,"FLORAL PARK 268 ST via HILLSIDE",40.738701,-73.701454,"NYCT_6444",40.73878,-73.701559,"HILLSIDE AV/267 ST","at stop",5,TRUE,169,1226,7.56666666666667
1,"B11","FLATBUSH AV/E 31 ST",40.631992,-73.946701,"SUNSET PARK 1 AV - 58 ST",40.645616,-74.023524,"NYCT_257",40.636296,-73.994225,"49 ST/NEW UTRECHT AV","approaching",53,FALSE,277,1138,-3.43333333333333
0,"Bx12","BROADWAY/ISHAM ST",40.868076,-73.919807,"EDSON AV via FORDHAM RD via PELHAM PKY",40.86805,-73.833122,"NYCT_4762",40.857247,-73.826476,"BAYCHESTER AV/IFO PC RICHARDS","0.8 miles away",1320,TRUE,224,167,-2.76666666666667
0,"M9","SOUTH END AV/ALBANY ST",40.711472,-74.015762,"KIPS BAY 1 AV - 26 ST via AV C",40.738626,-73.97711,"NYCT_5070",40.721146,-73.980995,"AV C/E 3 ST","approaching",84,TRUE,358,988,16.2666666666667
0,"B6","AV J/CONEY ISLAND AV",40.62483,-73.964229,"ROCK PKY STA",40.645775,-73.902071,"NYCT_7153",40.632917,-73.91869,"FLATLANDS AV/RALPH AV","< 1 stop away",160,FALSE,353,992,6.2
1,"S78","ST GEORGE FERRY/S78",40.643655,-74.07347,"BRICKTOWN MALL",40.530061,-74.226654,"NYCT_8161",40.598664,-74.080738,"HYLAN BL/CLOVE RD","at stop",19,FALSE,349,851,1.68333333333333
1,"B6","ROCKAWAY STATION/ROCKAWAY STATION",40.645504,-73.902542,"BENSONHURST HARWAY AV",40.592949,-73.993385,"NYCT_5094",40.602068,-73.99369,"BAY PY/86 ST","at stop",0,FALSE,170,1146,18.2833333333333
1,"M104","CONVENT AV/W 129 ST",40.814223,-73.953176,"41 ST via BROADWAY/7 AV",40.756408,-73.989815,"NYCT_6652",40.768021,-73.982457,"COLUMBUS CIR/8 AV","approaching",39,TRUE,358,854,-1.4
0,"M103","PARK ROW/BEEKMAN ST",40.711859,-74.006156,"E HARLEM 125 ST via 3 AV",40.803873,-73.93388,"NYCT_6075",40.724029,-73.992561,"BOWERY/E 1 ST","approaching",131,FALSE,342,1288,-5.83333333333333
1,"M14D","DELANCEY ST/COLUMBIA ST",40.716423,-73.980247,"CHELSEA PIERS 11 AV CROSSTOWN",40.744415,-74.008148,"NYCT_5592",40.732287,-73.984798,"E 14 ST/2 AV","approaching",52,FALSE,165,822,4.6
0,"B15","MARCUS GARVEY BL/BROADWAY",40.699722,-73.941516,"JFK AIRPORT",40.646909,-73.779564,"NYCT_4811",40.65896,-73.899551,"NEW LOTS AV/VAN SINDEREN AV","at stop",19,TRUE,288,742,1
1,"B60","WASHINGTON PLZ/LANE 2",40.709518,-73.959496,"CANARSIE WILLIAMS AV",40.650238,-73.891685,"NYCT_4427",40.707668,-73.953388,"S 5 ST/HOOPER ST","at stop",7,FALSE,160,536,0.966666666666667
0,"M96","W 96 ST/WEST END AV",40.794933,-73.972689,"EAST SIDE 1 AV CROSSTOWN",40.784222,-73.944744,"NYCT_3867",40.791758,-73.962988,"E 96 ST/5 AV","0.5 miles away",816,FALSE,292,615,-2.01666666666667
0,"B63","SHORE RD/3 AV",40.612255,-74.035881,"PIER 6 BKLYN BRIDGE PK via 5 AV",40.692055,-74.00061,"NYCT_419",40.651495,-74.00367,"5 AV/39 ST","at stop",3,TRUE,162,968,13.85
1,"Bx7","RIVERDALE AV/W 263 ST",40.912363,-73.902699,"WASHINGTON HEIGHTS 166 ST via BROADWAY",40.839813,-73.939745,"NYCT_8395",40.868195,-73.919429,"BROADWAY/ISHAM ST","at stop",7,FALSE,346,765,2.28333333333333
1,"M102","W 146 ST/MALCOLM X BL",40.821152,-73.935977,"EAST VIL 6 ST via LEX AV",40.729113,-73.990259,"NYCT_5876",40.743774,-73.981637,"LEXINGTON AV/E 28 ST","< 1 stop away",180,FALSE,275,673,-5.78333333333333
0,"Q43","ARCHER AV/SUTPHIN BL",40.700505,-73.807825,"FLORAL PARK 268 ST via HILLSIDE",40.738702,-73.701458,"NYCT_6457",40.738781,-73.701553,"HILLSIDE AV/267 ST","at stop",5,FALSE,283,432,2.21666666666667
1,"Q5","WEST CIRCLE DR /PARKING STRUCTURE",40.661907,-73.723259,"JAMAICA PRSNS-ARCHR via MERRICK",40.701683,-73.802475,"NYCT_8440",40.704118,-73.793606,"ARCHER AV/PARSONS BL","< 1 stop away",547,TRUE,217,1222,13.1166666666667
